chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,original_sample,LABEL
0.24981692,2.7411154e-06,1961.1256721393918,1854.4204822574206,3850.14960106383,0.12884911070478725,-1110.9889,15.255122,4.4165707,-0.046493623,-3.040283,-4.743486,-6.3834767,-6.6011653,-5.9805984,-5.8963904,-1.8353988,-0.044582073,-0.74821115,1.1945952,-1.3959413,-2.54093,-2.2228606,-4.172826,-4.6226344,-3.994779,obama-to-ryan,FAKE
0.28677666,2.3182886e-06,1986.5632794336605,1661.6961445006727,3574.384973404255,0.15656166888297873,-1110.4296,12.67707,0.58432883,-1.6615763,-1.8274243,-3.5936062,-6.1809106,-5.809282,-4.0511494,-2.6773448,-1.2669437,0.42179108,-0.8441198,0.6432618,-0.33100846,-0.40309718,-1.2072883,-3.1597197,-2.8748455,-2.6775472,obama-to-ryan,FAKE
0.28897372,2.1109026e-06,1540.8405550825398,1665.5570168187317,3097.65625,0.09368247174202128,-1114.1125,12.956036,2.8560214,-2.0113008,-4.607837,-2.9510074,-3.4286878,-5.047732,-4.009651,-2.7107308,-2.619573,-0.68691117,-0.82294023,0.43623775,0.33169073,0.08463681,-0.1932634,-1.3217301,-1.7502446,-2.2990954,obama-to-ryan,FAKE
0.2657431,2.965437e-06,2222.3056214074727,1871.237523232882,4146.110372340426,0.1690180352393617,-1107.5824,19.305141,4.006942,0.46582618,-1.3600788,-5.5759583,-9.343566,-9.616678,-6.816744,-5.37268,-3.4487455,-0.6148872,-0.20707378,1.901929,1.3337752,-0.25137427,0.2934113,-1.2663938,-3.629066,-3.6415617,obama-to-ryan,FAKE
0.29657698,1.8214055e-06,1670.867801000138,1597.9435229884473,3000.581781914894,0.11524476396276596,-1113.8387,11.664608,0.19025864,-0.3555345,-2.399084,-4.642408,-3.8706214,-3.2418907,-2.84643,-3.4655113,-2.4653099,-0.56341016,-0.21418764,0.89692533,0.40058693,0.30375883,0.78816384,-0.54605603,-1.044183,-1.0970932,obama-to-ryan,FAKE
0.27540883,2.052534e-06,1634.991983165843,1628.002969238409,3067.2373670212764,0.09822764295212766,-1114.2113,11.900227,2.059904,-1.0802921,-6.033756,-3.0147061,-3.798831,-5.9598484,-3.7006776,-2.7810123,-0.58775175,0.22758931,-0.6449358,1.7234339,-0.1375189,-1.210487,-0.44609767,-2.9887676,-2.5501628,-2.5174532,obama-to-ryan,FAKE
0.2666518,2.4483038e-06,2047.2421357321111,1753.8039585408071,3678.27460106383,0.14926861702127658,-1111.5349,17.418007,5.675237,-1.4603416,-4.2340884,-4.488753,-4.4621935,-5.004613,-5.4527893,-5.162312,-3.736069,-1.2513663,-0.33235782,0.49722055,-0.687338,-0.46354368,-0.520046,-2.0188198,-2.948631,-3.0597348,obama-to-ryan,FAKE
0.22142635,3.9309966e-06,1656.6991401085168,1605.971925311407,3059.175531914894,0.09533951130319149,-1095.1582,24.43542,-3.4189239,-2.9942446,-4.318997,-7.3267674,-8.091361,-7.715323,-6.4344463,-5.1414948,-0.859252,-0.3998641,-2.4324703,0.609645,-1.138928,-1.9530569,-0.07657394,-3.3479192,-4.042962,-4.6891637,obama-to-ryan,FAKE
0.2776024,3.3412277e-06,2069.844450971321,1822.6517472809974,3952.7925531914893,0.14798558011968085,-1099.7041,20.511663,1.5733289,-2.5707777,-8.309004,-7.1135526,-6.1114144,-5.648549,-3.2325313,-4.0213847,-4.350381,-0.6920697,-1.0609432,1.3765428,-1.0126587,-1.7583678,-0.56796217,-2.6233962,-1.7257853,-3.0224369,obama-to-ryan,FAKE
0.5139392,6.5604956e-07,1649.4404526528715,1262.687158838071,2869.099069148936,0.14361182679521275,-1122.4176,7.46836,-2.7248476,-8.230392,-5.467605,1.2452544,5.4759903,4.1730175,-0.5897656,-3.9819407,-3.332929,-0.48261127,1.1743392,0.57688457,-0.7893607,-1.1953907,-0.40238693,0.38625747,0.11384461,-0.800974,obama-to-ryan,FAKE
0.5319188,3.1404582e-07,1743.7226180816076,1317.447950658328,2988.115026595745,0.15922124335106383,-1129.0205,1.8529027,-1.1543529,-2.9130795,-2.0146878,0.37627646,1.9470353,1.556349,0.045846347,-0.97664887,-0.8028558,-0.034045022,0.37216654,0.15553768,-0.1783202,-0.12556003,0.21143404,0.3377481,0.039626,-0.34194994,obama-to-ryan,FAKE
0.4225931,2.0807884e-07,1707.0673223372842,1388.8123233804597,2944.3982712765956,0.14517536569148937,-1130.4536,1.1197939,0.7136958,0.34002855,0.17241801,0.1873399,0.24199218,0.21714915,0.0832927,-0.123985596,-0.34774777,-0.5326809,-0.64075035,-0.66683877,-0.63700056,-0.58744854,-0.54868996,-0.5441298,-0.5821286,-0.63413143,obama-to-ryan,FAKE
0.3656736,1.6560001e-06,2140.8911154123784,1709.177102510639,3892.9521276595747,0.17378656914893617,-1116.289,8.055128,-1.3920934,-0.8030198,-3.5527675,-2.2318063,-3.3392181,-4.9119825,-1.3682492,-0.8473893,-0.28400448,0.31586927,-0.107866816,0.863918,-1.1975541,-0.9550458,-1.1065079,-3.9963002,-2.4104137,-2.125181,obama-to-ryan,FAKE
0.40438986,6.7556476e-07,1360.2433513937128,1459.5092987247338,2608.377659574468,0.08797893118351063,-1123.6733,6.212742,1.0211341,0.77920014,0.25143066,-1.055052,-2.1915407,-2.372325,-2.4014103,-2.9777784,-1.4532993,-0.38879383,-1.2119234,-0.4031113,-0.08747283,-1.0649134,-0.8598906,-0.73168916,-0.84387493,-0.8227643,obama-to-ryan,FAKE
0.37288186,1.8183214e-06,1519.9551379634238,1517.8513769009057,2820.6449468085107,0.10168716755319149,-1113.432,12.385839,0.98147625,0.23228243,-2.5938616,-3.6421816,-5.337509,-5.2505946,-3.6005898,-3.3482282,-1.1402164,0.00089777465,-0.709216,0.8891179,-0.27376544,-1.4175645,-1.1324754,-3.313175,-3.0891564,-4.09479,obama-to-ryan,FAKE
0.34505934,2.3460723e-06,1464.5059856206142,1561.5951447641085,2825.7978723404253,0.09040994847074468,-1109.7874,18.21007,1.0001875,-6.817914,-8.598543,-5.690035,-2.944634,-2.9374356,-3.087624,-2.368023,-0.50015396,2.373232,1.3868465,-0.5708858,-1.6024313,-1.1376724,-1.2992985,-2.7311337,-2.198025,-2.1602027,obama-to-ryan,FAKE
0.3375894,2.1952085e-06,1463.8067173946047,1565.3152521110012,2759.807180851064,0.08249355884308511,-1111.6434,16.839916,2.8697045,-1.309071,-3.9931908,-5.7036853,-5.4137588,-3.8850753,-2.4551506,-3.1549585,-2.6256607,-0.99758375,-0.85143036,-0.10609391,-0.784311,-2.0502138,-2.9204316,-3.5188105,-2.640517,-2.8296866,obama-to-ryan,FAKE
0.34472698,2.6684825e-06,1960.6121441258028,1750.8338752575448,3756.648936170213,0.13846929022606383,-1105.1855,16.386478,-1.2678787,-3.5535665,-6.387078,-6.1190543,-6.408828,-7.1835117,-3.253567,-1.9322923,1.593959,2.7272482,-0.09278081,1.4897659,-1.7462707,-1.1586318,-0.2860666,-3.7701576,-2.4725583,-3.0421078,obama-to-ryan,FAKE
0.27027866,3.121123e-06,1826.423448151451,1660.5992893881478,3489.1954787234044,0.11515645777925532,-1105.0339,16.957396,-1.7651218,-2.439579,-7.9307337,-7.170957,-4.7783823,-5.594793,-2.7590358,-1.4447651,0.17858826,1.2178185,-0.49256328,-0.13778968,-2.6528466,-2.983557,-0.9079293,-4.718958,-5.408938,-4.5292807,obama-to-ryan,FAKE
0.3183735,2.1023957e-06,2195.9184731138753,1751.6925261042334,3892.7027925531916,0.18882978723404256,-1111.6803,14.170566,0.3070276,-2.5946581,-3.7466314,-2.871768,-3.0382414,-4.743897,-4.359991,-3.8450575,-1.6922961,-0.077630796,-0.18036784,0.5498125,-1.3165832,-1.2578604,-0.8959883,-2.13371,-3.0861397,-3.9795485,obama-to-ryan,FAKE
0.34292796,1.5908269e-06,1740.424574600179,1601.4140430225839,3331.532579787234,0.1370563912898936,-1114.0691,14.02687,1.7453461,-2.024633,-2.689468,-3.0689142,-4.5604844,-4.7482953,-3.344208,-2.524116,-1.6561525,-1.2415092,-0.66362345,0.5348913,-1.257502,-0.3910103,0.6279558,-1.4238051,-1.9711596,-2.725453,obama-to-ryan,FAKE
0.4914436,5.248464e-07,1658.5420284340498,1231.7499941852752,2840.009973404255,0.14483252992021275,-1123.0858,6.539524,-4.078158,-10.33589,-7.1639166,1.399262,7.052087,5.5724797,0.004460876,-3.6688926,-2.8229134,0.1491571,1.5284033,0.41586247,-1.0588061,-0.82873696,0.7463089,1.6889564,0.898978,-0.72591114,obama-to-ryan,FAKE
0.5320456,3.310613e-07,1723.458464934859,1316.2402098561477,2949.21875,0.15074384973404256,-1128.7743,2.066959,-1.2216035,-3.1821039,-2.291833,0.24712327,2.0257504,1.7963876,0.30383492,-0.85970646,-0.8851337,-0.24708472,0.1508073,0.04043255,-0.11715895,0.0694649,0.3732237,0.3380371,-0.037517883,-0.3134984,obama-to-ryan,FAKE
0.42833337,1.4722642e-07,1900.1360129747522,1460.2463643790209,3303.8563829787236,0.17266456117021275,-1131.014,0.2868947,-0.17568886,-0.48210096,-0.37222874,0.05154347,0.42152184,0.42494625,0.06824679,-0.33582914,-0.44197258,-0.16944924,0.23547566,0.4231729,0.2458505,-0.12717864,-0.37289047,-0.29561543,0.020185215,0.2994957,obama-to-ryan,FAKE
0.26910725,3.471917e-06,2024.8977588835535,1664.365253220225,3467.4202127659573,0.147216796875,-1100.3038,18.401491,-2.8850675,-0.8094353,-4.1643815,-8.735733,-9.71609,-7.29802,-4.4032736,-4.141876,-0.20406982,1.6306881,0.11321214,2.5075047,-0.8525067,-2.0059738,-2.153783,-7.1347094,-5.986671,-5.4737244,obama-to-ryan,FAKE
0.4208775,8.7895876e-07,1803.731996950148,1492.5127744794977,3325.714760638298,0.14264565325797873,-1122.8793,6.7801905,1.0416343,-2.8135185,-2.641139,-1.2499781,-0.52026117,-1.1890303,-1.3613247,-1.40776,-1.2267655,-0.41027203,0.056392174,0.09853834,-0.7483027,-0.23436396,0.3829146,-0.15097882,-0.78345513,-1.3964914,obama-to-ryan,FAKE
0.46653742,3.3030952e-07,1718.654164668533,1271.0694499838216,2911.901595744681,0.1502711519281915,-1128.2292,2.5421221,-1.4124886,-3.8984582,-2.970031,0.13967694,2.5412824,2.4987352,0.6845257,-1.0015502,-1.400095,-0.80204856,-0.108679555,0.23750183,0.3928007,0.52278066,0.47682482,0.107552245,-0.37176108,-0.5646389,obama-to-ryan,FAKE
0.2939335,2.6562418e-06,1790.3602384020796,1677.2657176332614,3370.2626329787236,0.1163563829787234,-1110.6051,14.668034,-0.2913963,-0.93338645,-2.5731993,-4.521664,-7.3426356,-7.5146275,-5.344569,-4.5372925,-0.027016558,2.3918514,0.27179205,1.1461176,0.074058615,-2.3160188,-2.382844,-3.9422133,-4.4521627,-4.0836744,obama-to-ryan,FAKE
0.441256,9.1717857e-07,1864.3487162539127,1480.3719760559188,3263.13164893617,0.16139773105053193,-1121.1467,7.0609236,1.0905254,-3.4254062,-3.2973545,-1.1337755,-1.9514039,-2.2511353,-0.87311286,-0.02164894,0.083245285,0.10968172,-0.47485903,0.5002695,-0.40259147,-0.98515385,-0.5454836,-0.5134316,-0.9124574,-0.9779301,obama-to-ryan,FAKE
0.19201627,4.078891e-06,1760.855132466266,1715.0714483959332,3493.434175531915,0.09910031582446809,-1100.045,21.92359,0.06847651,-2.5329614,-6.521698,-5.8043227,-6.876798,-8.530849,-6.7154202,-6.6144557,-2.1054635,2.2507515,0.45486975,1.8067216,-0.8155282,-2.9072793,-1.9023721,-5.703296,-5.902766,-5.9880586,obama-to-ryan,FAKE
0.41022283,4.7240138e-07,1707.169029935352,1367.5463781833357,3049.783909574468,0.1492893949468085,-1125.6116,4.7492294,-0.68879366,-2.7641504,-1.3083769,1.1592712,1.0996256,-0.6451352,-1.3216681,-1.166695,-0.5645473,-0.13034107,-0.031073803,0.091311984,-0.8131469,-1.7334582,-1.2953773,-0.6019275,0.07947625,0.4149088,obama-to-ryan,FAKE
0.44793007,1.4906739e-06,1871.138763880305,1627.2223733222747,3479.720744680851,0.1544942652925532,-1117.811,10.476232,0.36358365,-1.9409235,-2.1605346,-3.536536,-5.13512,-4.831916,-2.708468,-1.7125459,-0.559104,0.68163943,0.9689571,1.6102397,0.29152426,-0.2642743,0.28254557,-0.8659167,-1.6219496,-1.6771742,obama-to-ryan,FAKE
0.5173582,2.4809916e-07,1716.8658561740913,1499.5581551750834,3262.134308510638,0.14213139960106383,-1129.4808,1.6393675,-0.5659198,-2.0812125,-1.749757,-0.061048564,1.4357084,1.5707536,0.47674608,-0.7391589,-1.1005384,-0.55291355,0.2008215,0.49203226,0.255624,-0.100276776,-0.22755185,-0.14844634,-0.09387418,-0.16799735,obama-to-ryan,FAKE
0.49511674,3.1978917e-07,1714.0688409056381,1308.165306357753,2934.6742021276596,0.14820374833776595,-1129.2937,1.8142073,-0.6384427,-2.4729562,-2.3615444,-0.5915605,1.3558562,2.0889356,1.3015481,-0.2014495,-1.2729255,-1.2898844,-0.48503762,0.40599915,0.7926326,0.6035218,0.15355693,-0.22706334,-0.39641494,-0.34858733,obama-to-ryan,FAKE
0.3437846,2.490739e-06,1971.8707580035787,1611.514562203326,3610.0398936170213,0.15630194481382978,-1106.4526,13.182047,-3.4588041,-2.0006185,-6.0847397,-3.995594,-5.520809,-6.0347285,-1.4914236,-1.1939734,-0.005420544,0.085587986,-1.6373185,1.4812505,-1.8157938,-4.2406735,-2.1101556,-6.086761,-3.6710355,-0.4113314,obama-to-ryan,FAKE
0.34996346,1.66669e-06,1640.1023120790683,1533.8190349429044,3115.8577127659573,0.11824717420212766,-1115.3416,12.129717,-0.84763104,-5.6759377,-6.1975684,-2.9726646,-2.018181,-2.4445202,-2.1076827,-1.197432,0.8858178,1.4887238,0.025633454,-0.3665675,-1.7923516,-1.3779857,-0.42795202,-2.266581,-2.4196281,-2.345265,obama-to-ryan,FAKE
0.5127264,3.858904e-07,1761.144993820159,1254.629801695021,2983.377659574468,0.16100295046542554,-1127.5619,2.858444,-2.1008701,-4.58755,-2.7013502,0.96139264,2.7003455,1.6206616,-0.18253528,-0.69426095,-0.1664504,-0.009139833,-0.5581333,-0.8479844,-0.19280137,0.82146513,1.0692458,0.29954064,-0.5475805,-0.56742156,obama-to-ryan,FAKE
0.30941656,2.2279517e-06,1808.5384213271705,1500.0900078054485,3324.384973404255,0.1339137300531915,-1109.9789,12.926923,-2.7916837,-6.1744423,-6.833887,-1.0777609,-3.0828052,-5.6909933,-2.5522027,-0.94588387,0.52541363,0.8526191,-0.52500606,1.1086946,-1.2006922,-2.70261,-1.6170341,-5.121137,-4.430334,-2.4268446,obama-to-ryan,FAKE
0.23349178,3.8132127e-06,2121.522351964122,1818.675029999912,3992.1043882978724,0.13893159906914893,-1097.7482,20.35768,-1.9288882,-3.3949125,-5.7166457,-6.772432,-6.974245,-6.8909554,-5.8205256,-2.7981272,-0.029527953,-0.049733907,-1.5580878,1.1121547,-1.2596136,-3.028431,-3.2220101,-7.1048894,-6.0481744,-5.4928393,obama-to-ryan,FAKE
0.36626583,1.91626e-06,1918.9396459078457,1598.9439969101152,3344.165558510638,0.14824530418882978,-1113.1844,10.89367,1.290911,0.8367972,-1.7956483,-3.8446603,-7.155807,-6.2188196,-3.162777,-2.957989,-0.7810539,0.43397567,-0.85539377,0.24579746,-1.3855139,-1.3315636,-1.5792497,-4.3108053,-2.762631,-1.8849994,obama-to-ryan,FAKE
0.5056572,4.548835e-08,1751.918572851388,1573.4677366190356,3238.115026595745,0.14749729886968085,-1131.3638,0.009531308,0.008384306,0.0065738107,0.0042430162,0.0015765077,-0.0012147992,-0.0039099753,-0.0062956447,-0.00818322,-0.009423094,-0.009917271,-0.009626493,-0.008574063,-0.006842986,-0.0045703845,-0.0019360755,0.00085145194,0.003571585,0.0060090893,obama-to-ryan,FAKE
0.31035578,3.1826305e-06,1769.5246407362574,1597.4296335989886,3197.722739361702,0.12066260804521277,-1100.8481,19.445415,-0.8840177,-2.4106479,-5.8114038,-5.8230605,-6.1916437,-7.4040585,-6.592419,-4.6245756,0.11187073,0.71587956,-1.6375906,0.98698467,-0.49155137,-0.5661635,0.39362618,-4.0772285,-4.8022976,-4.604901,obama-to-ryan,FAKE
0.26187235,3.7402274e-06,1602.2552865501236,1607.6779968302308,3096.409574468085,0.0943837267287234,-1097.5328,26.888573,1.9082848,-4.8322096,-8.590248,-7.8584805,-5.285054,-5.0682592,-5.0772905,-4.9734883,-2.5309415,0.7727401,-0.5048686,-1.018455,-2.4472709,-2.6796353,-2.2162633,-4.7427344,-3.235237,-2.7139704,obama-to-ryan,FAKE
0.43978027,8.107748e-08,1699.479219526751,1519.990969158883,3158.4940159574467,0.14716485206117022,-1131.305,0.07289395,0.03499885,0.014204509,0.017416775,0.029191017,0.037572775,0.033623707,0.0067290524,-0.03558244,-0.06110761,-0.050216984,-0.024670662,-0.018227834,-0.034476843,-0.053996127,-0.064996704,-0.06413937,-0.045278985,-0.013164708,obama-to-ryan,FAKE
0.5698934,4.672846e-08,2423.34498815748,1755.486738391983,4302.443484042553,0.24680539394946807,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,obama-to-ryan,FAKE
0.49451083,1.6895667e-06,2074.2526430675166,1677.9958746459238,3712.35039893617,0.17553191489361702,-1116.5812,7.7278214,0.3328898,1.629022,-1.9686848,-4.8515954,-5.540604,-3.1054392,-1.9602714,-2.5983481,-0.5060922,-0.1964224,-0.893871,0.93806434,-1.1648166,-0.6682624,-0.7539814,-3.3486357,-1.6291512,-2.3686988,obama-to-ryan,FAKE
0.3045333,2.2632184e-06,2058.2596424805392,1857.325421652191,4002.742686170213,0.15097760139627658,-1111.5844,16.33427,4.182976,-0.47955924,-1.6558744,-2.8107018,-6.3351636,-8.31958,-5.781665,-3.274803,-2.389815,-1.6210809,-1.5848312,0.3409884,-0.7485484,-1.0272928,0.08824939,-1.7586306,-2.079261,-2.7093413,obama-to-ryan,FAKE
0.34696424,2.1110816e-06,1919.9330566277326,1612.7033544750714,3399.85039893617,0.15985497007978725,-1112.524,13.710867,3.0438051,-1.0243578,-2.138838,-3.4590688,-4.05856,-4.379299,-4.9065833,-3.670518,-2.1528356,-0.7721865,-0.5618598,0.49131754,-0.3704309,-1.5331492,-2.1061268,-2.4140456,-2.7525103,-3.1376047,obama-to-ryan,FAKE
0.51422125,1.1274371e-06,1380.676942404265,1604.6983146356206,2979.6376329787236,0.07541348071808511,-1124.2157,6.5144024,1.95232,0.31192106,-0.09415878,-0.64958847,-1.3263422,-2.2767756,-2.8834949,-2.4628253,-1.6353562,-0.29693758,-0.21242613,0.3203744,0.34390852,-0.42576072,-0.8543081,-1.042765,-1.2581526,-1.4053538,obama-to-ryan,FAKE
0.32445273,1.8832966e-06,1930.1431905104087,1771.0431617750694,3662.64960106383,0.12831927360372342,-1114.9165,13.167722,4.901628,-0.37035912,-2.6798034,-2.6802297,-4.148443,-5.5013747,-4.4484377,-2.5517614,-2.9088433,-1.266642,-0.9397255,-0.93220633,-0.8588591,0.10329211,-0.31713387,-1.1200298,-1.0114127,-1.3451014,obama-to-ryan,FAKE
0.29634818,2.7145134e-06,1825.2361458417913,1723.5998607406723,3543.384308510638,0.1001496010638298,-1105.9991,19.821783,4.2948093,2.1483955,-4.0481462,-6.409982,-6.7540717,-6.6954956,-4.8564377,-5.114313,-2.3740375,-0.64680314,-2.2973578,-0.89274144,-1.9842955,-1.3432152,0.47951612,-2.8176851,-2.3466754,-2.4271894,obama-to-ryan,FAKE
0.31624967,2.338883e-06,1820.3082344839308,1723.2461317349027,3420.5452127659573,0.123779296875,-1109.6106,19.300694,4.566842,-0.19974574,-1.8307583,-4.8568945,-7.391399,-7.1344466,-4.7607436,-3.4522417,-2.6072404,-1.655635,-1.1346314,-0.7034099,-1.1121296,-0.008149274,-0.21984665,-1.394016,-1.3692687,-1.7801048,obama-to-ryan,FAKE
0.31242287,1.8671889e-06,1814.1577530111188,1698.3694005155216,3458.277925531915,0.12165994847074468,-1110.6298,18.378628,4.1540246,-2.5838273,-4.3982725,-3.4535074,-3.7830822,-5.4116154,-4.050983,-2.0301738,-1.5228901,-1.1728623,-1.9468883,-0.48846647,-0.48437467,-1.3539298,-1.058335,-1.7282741,-2.2305033,-1.5925908,obama-to-ryan,FAKE
0.43629763,2.026343e-07,1821.6930677555154,1571.6000276411628,3469.165558510638,0.15108149102393617,-1130.3597,1.119228,0.35821694,-0.44777185,-0.9027051,-0.84606284,-0.41916552,0.056819316,0.29666236,0.21517445,-0.056504514,-0.2918877,-0.33024225,-0.16883129,0.06211487,0.20721895,0.19410118,0.07154952,-0.03768939,-0.028602023,obama-to-ryan,FAKE
0.51744753,6.481101e-08,2463.169334013356,1830.4378347406007,4452.460106382979,0.2423589178856383,-1131.3129,0.0785704,0.06898913,0.0540084,0.03497915,0.013555987,-0.008486954,-0.029431222,-0.047756925,-0.062239937,-0.07199986,-0.076511666,-0.075592235,-0.06937921,-0.058311094,-0.04311167,-0.024773022,-0.0045245434,0.016217247,0.03593409,obama-to-ryan,FAKE
0.540619,7.6186785e-07,2166.850247998896,1831.6866293865012,4156.499335106383,0.19623711768617022,-1124.2887,5.3384547,1.424212,0.08750082,-0.4363226,-2.2848132,-2.4026208,-1.6832333,-1.7642014,-1.2554381,-1.0309852,-0.13501889,-0.351408,0.06799683,-0.729998,-0.3490225,-0.21166565,-1.0993011,-0.6712973,-0.5926822,obama-to-ryan,FAKE
0.25468433,3.289821e-06,1676.0726040170548,1666.4047830271206,3184.6742021276596,0.1210418051861702,-1101.5027,25.997414,4.07303,-6.9017887,-7.756037,-5.958991,-6.0474076,-6.3898425,-4.8152237,-3.6454456,-2.1612902,0.019360987,-0.7289528,-0.30886012,-1.7275013,-1.5869442,-0.83947814,-2.9781358,-3.2535949,-2.721094,obama-to-ryan,FAKE
0.2882916,2.743935e-06,1744.9702385865426,1660.4109779183605,3152.094414893617,0.11931204288563829,-1103.3346,25.004393,7.8116384,-0.53721386,-3.910849,-5.3896923,-8.076124,-8.810984,-6.7495193,-4.724737,-2.9079762,-1.866827,-2.9800897,-0.114450514,-0.1446247,-1.4625472,-0.18395019,-1.240132,-2.2870429,-2.2286196,obama-to-ryan,FAKE
0.36024415,1.4976473e-07,1454.79905750986,1467.4279783773322,2731.715425531915,0.1045908826462766,-1130.1016,1.6046574,1.1118318,0.51130146,0.014937691,-0.24893986,-0.2832179,-0.19536106,-0.11937843,-0.13651404,-0.23998833,-0.35784844,-0.4117736,-0.3710095,-0.26897222,-0.17711899,-0.15747254,-0.22532271,-0.34323916,-0.44590682,obama-to-ryan,FAKE
0.38492084,1.8391343e-07,1741.9880219785834,1462.6659270639982,3084.2752659574467,0.13999127327127658,-1130.2831,1.0318487,-0.013802569,-0.7550955,-0.7861947,-0.3356515,0.046761636,0.10489349,0.03345803,0.037296265,0.08485561,0.027107036,-0.14946477,-0.26990187,-0.21820337,-0.028822027,0.15934736,0.19598101,0.1251257,0.06715769,obama-to-ryan,FAKE
0.32014245,3.2941332e-06,1859.0850390399812,1641.4735804372117,3491.023936170213,0.13140999002659576,-1099.4586,19.554592,-3.6983385,-4.5638103,-8.693277,-7.6486583,-6.226013,-5.514642,-2.1297066,-1.630336,-1.3255138,1.1530219,-0.06105674,-0.10571586,-1.7391317,-1.3374271,-1.1055974,-5.8974066,-3.9811697,-4.336244,obama-to-ryan,FAKE
0.2815256,3.4291743e-06,2208.0495996664135,1778.5278258814992,3915.059840425532,0.17174513796542554,-1097.0013,19.894766,-3.0921302,-4.0208626,-4.1523786,-5.635689,-7.6959863,-5.863827,-3.307469,-3.8305113,-3.0234265,-0.49934664,-1.6993377,0.73719174,-0.32868508,-0.24904801,-0.30315882,-2.0131416,-1.5637711,-4.3082323,obama-to-ryan,FAKE
0.28179932,3.035926e-06,1886.9448518591844,1705.0026899380275,3550.6981382978724,0.13751870013297873,-1103.066,19.74956,0.35038245,-3.6416428,-6.066961,-4.9545407,-5.888683,-5.6437507,-3.0811555,-3.6382859,-3.6841033,-1.3650534,-1.2330035,1.0720811,-0.7706849,-1.9658866,-0.64401734,-4.047727,-4.314303,-5.150088,obama-to-ryan,FAKE
0.30044585,2.7786914e-06,1757.8875619432536,1671.127119516562,3431.183510638298,0.11280855219414894,-1104.5067,22.465046,2.2126722,-7.3368096,-10.54198,-5.106915,-2.3493686,-2.803464,-3.0704591,-4.3966637,-2.494225,-1.5383102,-2.3577602,-1.2957495,-3.2653825,-2.916693,-1.8645612,-4.845017,-5.6576004,-6.870611,obama-to-ryan,FAKE
0.5423641,5.8658696e-07,1642.1355661880457,1240.9630446075412,2788.896276595745,0.1401107463430851,-1121.2224,8.333768,-4.1071234,-11.818216,-9.001732,0.10065844,6.691485,6.1697016,1.1454798,-2.823797,-2.9329555,-0.62893987,1.1339133,1.0156121,-0.10911818,-0.71718484,-0.2569427,0.60138065,0.8893238,0.32059306,obama-to-ryan,FAKE
0.5350384,4.4140467e-07,1682.1867789405762,1264.7219574094095,2832.280585106383,0.1462869847074468,-1125.9624,4.4801497,-2.2014058,-6.6104774,-5.3458433,-0.1635361,4.178425,4.4350677,1.3381405,-1.828268,-2.556309,-1.0474727,0.65612376,0.9662738,0.08292854,-0.65866184,-0.3862683,0.5105297,1.0070518,0.5906221,obama-to-ryan,FAKE
0.51919496,1.990655e-07,1979.196717305907,1405.581504130681,3322.307180851064,0.18860642453457446,-1130.5212,0.67856735,-0.40941316,-1.087557,-0.80486494,0.105971664,0.81417173,0.7649417,0.10639594,-0.53273994,-0.62522984,-0.16929683,0.36468688,0.48533398,0.12638268,-0.31908235,-0.40721837,-0.081588134,0.30564082,0.38212743,obama-to-ryan,FAKE
0.55300796,6.625198e-08,2468.6869540399025,1518.0003837866475,4001.5791223404253,0.2550126745345745,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,obama-to-ryan,FAKE
0.43903837,1.0414797e-06,2084.7988930118586,1622.1994706931366,3628.324468085106,0.1922113946143617,-1121.8679,7.406528,0.8385472,-0.61115485,-2.1103952,-2.5535352,-2.6261919,-2.5836914,-1.8425785,-0.821222,-0.1790422,-1.0915544,-1.1900084,0.6188316,-0.42855486,-1.387414,-0.76607877,-1.5808492,-1.5968045,-1.9900873,obama-to-ryan,FAKE
0.41237816,1.5626471e-06,1533.7224890196824,1593.0641612274776,3069.9800531914893,0.09754197140957446,-1115.1635,13.279056,1.8450593,-0.111969836,-1.55392,-4.3194137,-6.235402,-4.6382556,-1.4700637,-1.177581,-1.6383107,-1.0038097,-0.26087868,-0.24238712,-1.6210333,-1.0368154,-0.5500136,-1.9948328,-1.7067865,-2.2249062,obama-to-ryan,FAKE
0.28255373,2.524424e-06,1542.2536306345473,1484.9826069440408,2750.3324468085107,0.09951587433510638,-1109.6366,19.863153,5.020491,1.3249981,-0.67374337,-4.1639132,-4.6183906,-4.1979957,-6.0737433,-7.0181513,-4.4880095,-2.845564,-2.217872,-0.17811917,-0.4590334,-1.8822637,-1.439287,-1.7975951,-2.9410582,-3.629213,obama-to-ryan,FAKE
